Participant ID,Testing Site,Gender,Age,Edu,Pulau,Job_Status,Job_Title,Tenure,Level,Frekuensi Bermain Game,Jenis Game 1 (Action_Adventure),Jenis Game 2 (RPG),Jenis Game 3 (Strategy_Simulation),Jenis Game 4 (Sports_Racing),Jenis Game 5 (Casual_Puzzle),Jenis Game 6 (Not Applicable_Do Not Play),Jenis_Game_n,BFP.O_4item,WC_All,C_Semantic_All,C_Semantic_14item,C_Likert_All,C_Likert_13item,C_S_JE,C_S_DS,C_S_AOL,C_L_JE,C_L_DS,C_L_AOL,main_success_rate,redo_success,total_success,sum_weighted_score,avg_weighted_score,n_skip_hint_under22_reverse,percent_redo_duration_failedround,avg_duration_failed_round,n_redo_failed_round,n_redo_failed_round_exclusive,main_n_skip,main_sum_duration,main_avg_duration,percent_success_hint_after22,humility_bottomlimit,total_n_hint,main_n_hint,redo_n_hint,humility_challenging,n_redo,n_easier,n_same,n_choose_Harder,n_hintsusedat_10,n_hintsusedat_20,n_hintsusedat_30,avg_hintsusedat,n_veryeasy,n_easy,n_normal,n_hard,success_main_r1,success_main_r2,success_main_r3,success_main_r4,success_main_r5,success_main_r6,success_main_r7,success_main_r8,success_main_r9,success_main_r10,mechanic_type_r1,mechanic_type_r2,mechanic_type_r3,mechanic_type_r4,mechanic_type_r5,mechanic_type_r6,mechanic_type_r7,mechanic_type_r8,mechanic_type_r9,mechanic_type_r10,skip_main_r1,skip_main_r2,skip_main_r3,skip_main_r4,skip_main_r5,skip_main_r6,skip_main_r7,skip_main_r8,skip_main_r9,skip_main_r10,difficulty_r1,difficulty_r2,difficulty_r3,difficulty_r4,difficulty_r5,difficulty_r6,difficulty_r7,difficulty_r8,difficulty_r9,difficulty_r10,duration_main_r1,duration_main_r2,duration_main_r3,duration_main_r4,duration_main_r5,duration_main_r6,duration_main_r7,duration_main_r8,duration_main_r9,duration_main_r10,hintuse_main_r1,hintuse_main_r2,hintuse_main_r3,hintuse_main_r4,hintuse_main_r5,hintuse_main_r6,hintuse_main_r7,hintuse_main_r8,hintuse_main_r9,hintuse_main_r10,hintuse_time_main_r1,hintuse_time_main_r2,hintuse_time_main_r3,hintuse_time_main_r4,hintuse_time_main_r5,hintuse_time_main_r6,hintuse_time_main_r7,hintuse_time_main_r8,hintuse_time_main_r9,hintuse_time_main_r10,star_main_r1,star_main_r2,star_main_r3,star_main_r4,star_main_r5,star_main_r6,star_main_r7,star_main_r8,star_main_r9,star_main_r10,roundfailed_percent_1,roundfailed_percent_2,roundfailed_percent_3,difficultychange_1,difficultychange_2,difficultychange_3,redo_n_r1,redo_n_r2,redo_n_r3,redo_n_r4,redo_n_r5,redo_n_r6,redo_n_r7,redo_n_r8,redo_n_r9,redo_n_r10,redo_total_duration,redo_avg_duration,redo_percent_duration
asramaui1a1,In-person,Laki-laki,20,SMA,Jawa,Mahasiswa,0,0,N/A (Bukan Pekerja),Sering (3-4 kali dalam seminggu),0,0,0,0,0,0,1,5.00,5.4,5,3.57,4.90,4.77,2.8,5.67,6,4.8,4.5,5.4,90,5,14,20,2,80,8.63,45,1,1,0,215.22,21.52,10,33.33,3,3,0,100,5,0,1,66.67,2,2,0,17.99,0,6,3,1,1,0,1,1,1,1,1,1,1,1,1,2,3,1,2,3,1,2,3,1,0,0,0,0,0,0,0,0,0,0,Easy,Easy,Easy,Easy,Easy,Easy,Normal,Normal,Normal,Hard,22.27,45,13.13,5.6,14.67,6.18,21.93,42.08,17.4,26.95,0,0,0,0,0,0,0,1,1,1,,,,,,,,28.13,4.7,21.15,2,0,3,3,3,3,2,1,1,1,33.33,0,0,Same,Harder,Harder,1,1,0,0,0,0,1,1,0,1,40.55,8.11,27.03333
asramaui1a2,In-person,Laki-laki,20,SMA,Jawa,Mahasiswa,0,0,N/A (Bukan Pekerja),Sering (3-4 kali dalam seminggu),0,0,0,0,0,0,1,5.00,5.1,4.67,5.07,4.88,4.92,4.4,4,5.43,5,4.83,4.8,90,5,14,27,2.7,60,7.73,40.18,1,1,1,193.22,19.32,0,0,5,4,1,66.67,5,0,0,100,4,2,1,21.78,0,3,3,4,1,1,1,1,0,1,1,1,1,1,1,2,3,1,2,3,1,2,3,1,0,0,0,0,1,0,0,0,0,0,Easy,Easy,Easy,Normal,Normal,Normal,Hard,Hard,Hard,Hard,8.53,17.6,9.43,6.9,40.18,20.12,30.62,34.12,18.7,7.02,0,0,0,0,1,1,1,0,1,0,,,,,38.08,13.98,21.73,,13.3,,3,2,3,3,0,1,1,2,1,3,0,33.33,0,Harder,Harder,Harder,0,1,0,0,1,0,1,2,0,0,44.05,8.81,29.36667
asramaui1b0,In-person,Laki-laki,19,SMA,Jawa,Mahasiswa,88232617646,0,N/A (Bukan Pekerja),Selalu (Setiap Hari),0,0,0,0,0,0,4,2.75,4.5,3.44,4.64,3.54,3.31,3.4,3.17,3.71,4.2,2.83,3.6,100,5,15,29,2.9,40,0,0,0,0,0,207.92,20.79,10,0,7,7,0,100,5,0,0,100,7,2,0,16.92,0,3,3,4,1,1,1,1,1,1,1,1,1,1,1,2,3,1,2,3,1,2,3,1,0,0,0,0,0,0,0,0,0,0,Easy,Easy,Easy,Normal,Normal,Normal,Hard,Hard,Hard,Hard,34,25.02,13.82,10.2,23.67,19.45,22.87,23.45,30.05,5.4,1,0,1,0,1,1,1,1,1,0,26.9,,11.03,,14.73,15.72,11.67,16.52,21.9,,1,2,1,3,1,1,1,1,1,3,0,0,0,Harder,Harder,Harder,1,1,0,0,1,0,1,1,0,0,41.22,8.244,27.48
asramaui1b1,In-person,Perempuan,20,SMA,Jawa,Mahasiswa,0,0,N/A (Bukan Pekerja),Tidak Pernah,0,0,0,0,0,0,1,4.75,5.1,4.39,3.29,4.47,4.62,3.2,4.67,5,5,4,4.4,90,4,13,17.5,1.75,100,21.29,45,2,2,0,170.07,17.01,0,0,2,1,1,66.67,5,0,1,66.67,1,1,1,39.7,0,6,3,1,1,1,1,1,1,1,1,1,1,0,1,2,3,1,2,3,1,2,3,1,0,0,0,0,0,0,0,0,0,0,Easy,Easy,Easy,Easy,Easy,Easy,Normal,Normal,Normal,Hard,12.58,27.17,4.38,5.97,12.02,8.4,16.95,23.07,14.53,45,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,39.7,3,2,3,3,3,3,2,2,3,0,0,0,0,Same,Harder,Harder,0,1,0,0,0,0,1,1,0,2,63.78,12.756,42.52
asramaui1b2,In-person,Perempuan,20,SMA,Jawa,Mahasiswa,0,0,N/A (Bukan Pekerja),Jarang (3-4 kali dalam sebulan),0,0,0,0,0,0,1,3.50,4.2,4.39,4.07,3.94,3.77,4.4,4.17,4.57,3.4,3.83,4.6,100,5,15,29,2.9,60,0,0,0,0,0,252.12,25.21,30,0,7,7,0,66.67,5,0,1,66.67,7,4,2,22.76,0,3,3,4,1,1,1,1,1,1,1,1,1,1,1,2,3,1,2,3,1,2,3,1,0,0,0,0,0,0,0,0,0,0,Easy,Easy,Easy,Normal,Normal,Normal,Hard,Hard,Hard,Hard,17.55,18.95,21.83,9.25,41.55,18.37,43.6,42.42,32.05,6.55,1,0,1,0,1,1,1,1,1,0,13.68,,17.48,,23.6,12.45,36.32,35.23,20.58,,1,2,1,3,1,1,1,1,1,3,0,0,0,Harder,Harder,Same,1,1,0,0,1,0,1,1,0,0,46.72,9.344,31.14667
asramaui1b3,In-person,Perempuan,18,SMA,Jawa,Mahasiswa,0,0,N/A (Bukan Pekerja),Jarang (3-4 kali dalam sebulan),0,0,0,0,0,0,1,4.75,4.9,4.28,4.29,4.37,4.46,4.2,4.33,4.29,4.8,4.5,3.8,90,5,14,25,2.5,70,0,45,0,0,0,251.63,25.16,30,33.33,6,6,0,100,5,0,1,66.67,5,4,0,20.4,0,3,3,4,1,1,1,1,1,1,1,1,0,1,1,2,3,1,2,3,1,2,3,1,0,0,0,0,0,0,0,0,0,0,Easy,Easy,Easy,Normal,Normal,Normal,Hard,Hard,Hard,Hard,31.97,19.72,18.13,16.18,24.35,20,34,36.53,45,5.75,1,0,1,0,0,1,1,1,1,0,22.37,,8.82,,,16.13,25.38,27.92,21.8,,1,2,1,2,2,1,1,1,0,3,0,0,33.33,Harder,Harder,Same,1,1,0,0,1,0,1,1,0,0,47.2,9.44,31.46667
asramauigba1a0,In-person,Laki-laki,19,SMA,Luar Jawa,Mahasiswa,0,0,N/A (Bukan Pekerja),Jarang (3-4 kali dalam sebulan),0,0,0,0,0,0,1,5.25,4.5,4.56,4.29,4.29,4.23,4.6,4.5,4.57,4.6,3.67,4.6,50,0,5,13,1.3,90,0,45,0,0,0,350.35,35.04,0,0,2,2,0,33.33,0,0,0,100,1,1,1,24.78,0,3,3,4,1,1,1,0,0,1,0,1,0,0,1,2,3,1,2,3,1,2,3,1,0,0,0,0,0,0,0,0,0,0,Easy,Easy,Easy,Normal,Normal,Normal,Hard,Hard,Hard,Hard,34.02,41.17,12.57,45,45,5.68,45,31.92,45,45,0,0,0,0,0,0,0,1,1,0,,,,,,,,7.33,42.23,,2,2,3,0,0,3,0,1,0,0,0,66.67,66.67,Harder,Harder,Harder,0,0,0,0,0,0,0,0,0,0,0,0,0
asramauigba1a1,In-person,Perempuan,19,SMA,Jawa,Mahasiswa,83143252907,0,N/A (Bukan Pekerja),Jarang (3-4 kali dalam sebulan),0,0,0,0,0,0,1,4.75,4.9,4.5,4.64,4.71,4.69,3.6,4.67,5,5,4.33,4.8,100,3,13,16,1.6,100,0,0,0,0,0,135.08,13.51,0,0,0,0,0,33.33,3,0,2,33.33,0,0,0,0,0,9,1,0,1,1,1,1,1,1,1,1,1,1,1,2,3,1,2,3,1,2,3,1,0,0,0,0,0,0,0,0,0,0,Easy,Easy,Easy,Easy,Easy,Easy,Easy,Easy,Easy,Normal,21.58,24.9,12.57,20.92,13.53,4.03,7.95,12.13,6.12,11.35,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,2,2,3,2,3,3,3,3,3,3,0,0,0,Same,Same,Harder,1,1,0,1,0,0,0,0,0,0,31.37,10.45667,20.91333
asramauigba1b0,In-person,Laki-laki,19,SMA,Jawa,Mahasiswa,0,0,N/A (Bukan Pekerja),Jarang (3-4 kali dalam sebulan),0,0,0,0,0,0,1,3.75,4.6,4.33,4.57,4.49,4.54,3.2,4.5,5,4.4,4.67,4.4,60,5,11,10,1,100,66.09,45,5,3,0,280.82,28.08,0,33.33,5,3,2,66.67,5,0,1,66.67,3,3,3,35.24,0,6,3,1,1,0,1,1,1,1,1,0,0,0,1,2,3,1,2,3,1,2,3,1,0,0,0,0,0,0,0,0,0,0,Easy,Easy,Easy,Easy,Easy,Easy,Normal,Normal,Normal,Hard,21.37,45,10.13,12.48,18.68,13.48,24.67,45,45,45,0,1,0,0,0,0,0,0,1,1,,31.63,,,,,,,36.62,37.48,2,0,3,3,2,3,2,0,0,0,33.33,0,66.67,Same,Harder,Harder,0,1,0,0,0,0,0,2,0,2,122.69,24.538,81.79333
asramauigba1b1,In-person,Laki-laki,19,SMA,Jawa,Mahasiswa,0,0,N/A (Bukan Pekerja),Sering (3-4 kali dalam seminggu),0,0,0,0,0,0,1,4.75,4.4,4.11,4.14,4.00,4.08,3,4.17,4.86,4.2,4,3.8,100,6,16,23,2.3,80,0,0,0,0,0,231.12,23.11,30,0,5,5,0,66.67,6,0,1,66.67,4,3,0,19.21,0,3,6,1,1,1,1,1,1,1,1,1,1,1,1,2,3,1,2,3,1,2,3,1,0,0,0,0,0,0,0,0,0,0,Easy,Easy,Easy,Normal,Normal,Normal,Normal,Normal,Normal,Hard,34.68,33.88,20.7,16.72,35.52,30.13,8.67,19.8,21.1,9.92,1,0,0,0,1,1,0,0,1,1,25.65,,,,22.65,25.42,,,17.07,5.27,1,2,2,2,1,1,3,2,1,1,0,0,0,Harder,Same,Harder,1,1,0,1,1,0,0,1,0,1,59.19,9.865,39.46
gameasrama1a0,In-person,Perempuan,21,SMA,Luar Jawa,Mahasiswa,-,0,N/A (Bukan Pekerja),Jarang (3-4 kali dalam sebulan),0,0,0,0,0,0,1,4.75,4.5,4.11,3.93,4.11,4.31,3.2,4.67,4.29,4,4.33,4,90,0,9,10,1,90,0,1.38,0,0,1,145.45,14.54,0,0,0,0,0,0,0,3,0,0,0,0,0,0,7,3,0,0,1,1,1,1,1,1,1,1,1,0,1,2,3,1,2,3,1,2,3,1,0,0,0,0,0,0,0,0,0,1,Easy,Easy,Easy,Very Easy,Very Easy,Very Easy,Very Easy,Very Easy,Very Easy,Very Easy,12.57,44.27,11.23,11.78,21.88,6.68,10.03,20.28,5.33,1.38,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,3,2,3,3,2,3,3,2,3,0,0,0,0,Easier,Easier,Easier,0,0,0,0,0,0,0,0,0,0,0,0,0
gameasrama1a5,In-person,Laki-laki,19,SMA,Jawa,Mahasiswa,0,0,N/A (Bukan Pekerja),Jarang (3-4 kali dalam sebulan),0,0,0,0,0,0,1,5.00,5.2,3.67,4.07,3.88,4.15,3.2,4,3.71,4.4,3.83,3.4,100,3,13,13.5,1.35,70,0,0,0,0,0,126.13,12.61,0,0,3,3,0,33.33,3,1,1,33.33,1,0,0,9.03,3,7,0,0,1,1,1,1,1,1,1,1,1,1,1,2,3,1,2,3,1,2,3,1,0,0,0,0,0,0,0,0,0,0,Easy,Easy,Easy,Easy,Easy,Easy,Very Easy,Very Easy,Very Easy,Easy,19.27,29.97,11.88,7.17,11.72,4.03,13.45,16.33,5.45,6.87,1,0,1,0,0,0,0,1,0,0,10.83,,9.38,,,,,6.87,,,1,2,1,3,3,3,3,1,3,3,0,0,0,Same,Easier,Harder,1,1,0,0,0,0,0,1,0,0,27.95,9.316667,18.63333
gameasrama1b0,In-person,Laki-laki,18,SMA,Luar Jawa,Mahasiswa,0,0,N/A (Bukan Pekerja),Sering (3-4 kali dalam seminggu),0,0,0,0,0,0,1,4.75,4.7,4.06,3.57,4.26,4.23,4.4,4.17,3.71,4.2,4.17,4.4,70,0,7,16.5,1.65,70,0,45,0,0,0,296.12,29.61,10,33.33,6,6,0,66.67,0,0,1,66.67,4,4,1,18.36,0,6,3,1,0,0,1,1,1,1,1,0,1,1,1,2,3,1,2,3,1,2,3,1,0,0,0,0,0,0,0,0,0,0,Easy,Easy,Easy,Easy,Easy,Easy,Normal,Normal,Normal,Hard,45,45,20,40,29.8,5.38,16.8,45,5.88,43.25,1,1,0,1,0,0,1,0,1,1,37,22.83,,20.78,,,2.75,,1.17,25.62,0,0,2,1,2,3,1,0,1,1,66.67,0,33.33,Same,Harder,Harder,0,0,0,0,0,0,0,0,0,0,0,0,0
gbaasrama1a1,In-person,Laki-laki,19,SMA,Jawa,Mahasiswa,0,0,N/A (Bukan Pekerja),Sering (3-4 kali dalam seminggu),0,0,0,0,0,0,1,5.00,4.9,4.5,4.00,5.07,5.00,3.8,4.5,5,5,5,5.2,100,2,12,29,2.9,80,0,0,0,0,0,139.53,13.95,0,0,2,2,0,100,2,0,0,100,1,0,0,11.52,0,3,3,4,1,1,1,1,1,1,1,1,1,1,1,2,3,1,2,3,1,2,3,1,0,0,0,0,0,0,0,0,0,0,Easy,Easy,Easy,Normal,Normal,Normal,Hard,Hard,Hard,Hard,6.95,25.8,4.32,34.88,14.42,23.28,5.58,5.73,13.4,5.17,0,0,0,0,0,1,0,0,1,0,,,,,,18.83,,,4.2,,3,2,3,2,3,1,3,3,1,3,0,0,0,Harder,Harder,Harder,0,1,0,1,0,0,0,0,0,0,15.55,7.775,10.36667
gbaasrama1a4,In-person,Perempuan,20,SMA,Jawa,Mahasiswa,0,0,N/A (Bukan Pekerja),Selalu (Setiap Hari),0,0,0,0,0,0,1,4.50,4.8,4.11,4.64,4.37,4.46,3.4,4.33,4.43,4.2,4.5,4.4,90,3,12,15.5,1.55,80,8.88,45,1,1,0,194.38,19.44,0,33.33,3,3,0,66.67,3,0,2,33.33,2,2,1,22.74,0,6,4,0,1,1,1,1,1,1,1,0,1,1,1,2,3,1,2,3,1,2,3,1,0,0,0,0,0,0,0,0,0,0,Easy,Easy,Easy,Easy,Easy,Easy,Normal,Normal,Normal,Normal,29.72,32.68,30.95,8.42,12.12,3.97,8.85,45,11.43,11.25,1,0,0,0,0,0,0,1,1,0,20.12,,,,,,,42.53,5.57,,1,2,2,3,3,3,3,0,1,3,0,0,33.33,Same,Harder,Same,1,1,0,0,0,0,0,1,0,0,29.32,9.773333,19.54667
gbaasrama1b0,In-person,Laki-laki,20,SMA,Jawa,Mahasiswa,89513904765,0,N/A (Bukan Pekerja),Jarang (3-4 kali dalam sebulan),0,0,0,0,0,0,1,4.75,5,4,4.07,3.94,4.15,4.6,3.17,4.29,4.2,3.83,3.8,90,6,15,15.5,1.55,60,24.97,45,1,1,0,195.75,19.58,10,33.33,8,6,2,66.67,6,0,2,33.33,3,2,1,15.51,0,6,4,0,1,1,1,1,1,1,1,0,1,1,1,2,3,1,2,3,1,2,3,1,0,0,0,0,0,0,0,0,0,0,Easy,Easy,Easy,Easy,Easy,Easy,Normal,Normal,Normal,Normal,11.68,31.65,5.08,11.33,9.8,6.27,28.92,45,35.62,10.4,1,0,0,1,0,0,1,1,1,1,2.68,,,3.48,,,19.35,35.78,29.43,2.33,1,2,3,1,3,3,1,0,1,1,0,0,33.33,Same,Harder,Same,1,1,0,2,0,0,1,1,0,0,85.65,14.275,57.1
gbaasrama1b1,In-person,Laki-laki,19,SMA,Jawa,Mahasiswa,0,0,N/A (Bukan Pekerja),Jarang (3-4 kali dalam sebulan),0,0,0,0,0,0,1,5.25,5.5,4,3.86,4.56,4.85,4.4,3,4.57,5,4.67,4,100,3,13,11,1.1,80,0,0,0,0,0,135.58,13.56,0,0,2,2,0,0,3,3,0,0,0,0,0,5.33,7,3,0,0,1,1,1,1,1,1,1,1,1,1,1,2,3,1,2,3,1,2,3,1,0,0,0,0,0,0,0,0,0,0,Easy,Easy,Easy,Very Easy,Very Easy,Very Easy,Very Easy,Very Easy,Very Easy,Very Easy,12.97,33.6,22.48,8.37,20.62,5.08,8.25,11.33,5.35,7.53,0,0,0,0,1,0,0,1,0,0,,,,,8.15,,,2.52,,,3,2,2,3,1,3,3,1,3,3,0,0,0,Easier,Easier,Easier,0,1,0,0,1,0,0,1,0,0,38.1,12.7,25.4
gbaasrama1b2,In-person,Laki-laki,20,SMA,Jawa,Mahasiswa,0,0,N/A (Bukan Pekerja),Sering (3-4 kali dalam seminggu),0,0,0,0,0,0,1,4.75,4.9,3.89,3.93,4.28,4.38,3.8,3.17,4.57,3.8,4.83,4.2,80,5,13,12,1.2,80,8.58,43.92,2,2,1,188.32,18.83,0,66.67,2,2,0,66.67,5,0,3,0,1,1,1,20.89,0,10,0,0,1,1,1,0,1,1,0,1,1,1,1,2,3,1,2,3,1,2,3,1,0,0,0,1,0,0,0,0,0,0,Easy,Easy,Easy,Easy,Easy,Easy,Easy,Easy,Easy,Easy,18.07,35,5.5,42.85,11.18,7.23,45,11.83,3.48,8.17,0,0,0,0,0,0,1,0,0,1,,,,,,,40.43,,,1.35,2,2,3,0,3,3,0,3,3,1,0,33.33,33.33,Same,Same,Same,1,1,0,1,0,0,1,0,0,1,35.98,7.196,23.98667
gbaasrama1b4,In-person,Perempuan,21,SMA,Jawa,Mahasiswa,0,0,N/A (Bukan Pekerja),Jarang (3-4 kali dalam sebulan),0,0,0,0,0,0,1,4.25,4.6,3.83,3.71,4.68,4.92,2.6,4.17,4.43,5,4.83,4.2,80,6,14,23.5,2.35,70,13.07,45,1,1,0,297.53,29.75,30,33.33,8,8,0,66.67,7,0,1,66.67,7,5,1,21.84,0,3,3,4,1,0,1,1,1,1,1,1,0,1,1,2,3,1,2,3,1,2,3,1,0,0,0,0,0,0,0,0,0,0,Easy,Easy,Easy,Normal,Normal,Normal,Hard,Hard,Hard,Hard,33.18,45,16.28,37.37,36.85,21.35,17.63,34.5,45,10.37,1,1,0,1,1,1,1,1,1,0,29.22,24.65,,26.33,12.7,15.82,9.87,23.5,32.62,,1,0,2,1,1,1,1,1,0,3,33.33,0,33.33,Harder,Harder,Same,1,1,0,1,1,0,1,1,0,1,85.7,12.24286,57.13333
gbaasrama2a0,In-person,Perempuan,23,SMA,Jawa,Mahasiswa,0,0,N/A (Bukan Pekerja),Selalu (Setiap Hari),0,0,0,0,0,0,1,4.00,4.1,3.72,3.79,4.44,4.31,4,4.17,3.14,4.4,4.33,4.6,100,2,12,21.5,2.15,70,0,0,0,0,0,140.42,14.04,0,0,3,3,0,66.67,2,0,1,66.67,3,1,0,16.66,0,6,3,1,1,1,1,1,1,1,1,1,1,1,1,2,3,1,2,3,1,2,3,1,0,0,0,0,0,0,0,0,0,0,Easy,Easy,Easy,Easy,Easy,Easy,Normal,Normal,Normal,Hard,8.13,10.25,3.68,8.77,9.73,4.38,26.47,12.93,20.38,35.68,0,0,0,0,0,0,1,0,1,1,,,,,,,16.97,,12.17,20.85,3,3,3,3,3,3,1,3,1,1,0,0,0,Same,Harder,Harder,0,0,0,0,0,0,1,0,0,1,16.41,8.205,10.94
gbaasramaui1a2,In-person,Perempuan,20,SMA,Jawa,Mahasiswa,0,0,N/A (Bukan Pekerja),Jarang (3-4 kali dalam sebulan),0,0,0,0,0,0,1,2.75,2.9,3.33,3.50,3.26,3.08,2,3.83,3.86,2.8,3.17,3.8,100,5,15,15,1.5,90,0,0,0,0,0,170.18,17.02,10,0,2,2,0,0,5,0,3,0,1,1,0,15,0,10,0,0,1,1,1,1,1,1,1,1,1,1,1,2,3,1,2,3,1,2,3,1,0,0,0,0,0,0,0,0,0,0,Easy,Easy,Easy,Easy,Easy,Easy,Easy,Easy,Easy,Easy,43.97,26.62,9.7,19.1,12.22,4.27,18.48,14.48,3.92,17.43,1,0,1,0,0,0,0,0,0,0,24.42,,5.58,,,,,,,,1,2,1,2,3,3,2,3,3,2,0,0,0,Same,Same,Same,1,1,0,1,0,0,1,0,0,1,40.23,8.046,26.82
gbaasramaui1a3,In-person,Perempuan,23,SMA,Luar Jawa,Mahasiswa,0,0,Freelance,Tidak Pernah,0,0,0,0,0,0,1,4.25,5,4.44,3.14,3.99,3.77,3.8,4.33,5,4.4,3.17,4.4,90,4,13,11,1.1,100,0,45,0,0,0,187.98,18.8,0,33.33,0,0,0,66.67,4,1,1,33.33,0,0,0,0,6,4,0,0,1,1,0,1,1,1,1,1,1,1,1,2,3,1,2,3,1,2,3,1,0,0,0,0,0,0,0,0,0,0,Easy,Easy,Easy,Very Easy,Very Easy,Very Easy,Very Easy,Very Easy,Very Easy,Easy,28.47,33.72,45,11.57,17.87,6.3,14.37,15.1,4.98,10.62,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,2,2,0,3,2,3,3,2,3,3,33.33,0,0,Easier,Same,Harder,1,1,0,0,1,0,0,1,0,0,45.63,11.4075,30.42
gbaasramaui1a4,In-person,Laki-laki,24,SMA,Jawa,Mahasiswa,0,0,N/A (Bukan Pekerja),Tidak Pernah,0,0,0,0,0,0,1,5.25,5.1,4.44,4.36,4.71,4.46,3.2,4.5,5.29,5.2,3.33,5.6,100,0,10,16.5,1.65,70,0,0,0,0,0,143.15,14.32,0,0,3,3,0,33.33,0,1,1,33.33,2,0,0,10.95,0,7,3,0,1,1,1,1,1,1,1,1,1,1,1,2,3,1,2,3,1,2,3,1,0,0,0,0,0,0,0,0,0,0,Easy,Easy,Easy,Easy,Easy,Easy,Normal,Normal,Normal,Easy,7.73,13.03,15.42,6.3,11.3,6.6,18.77,35.83,14.53,13.63,0,0,1,0,0,0,0,1,1,0,,,10.03,,,,,14.45,8.37,,3,3,1,3,3,3,2,1,1,3,0,0,0,Same,Harder,Easier,0,0,0,0,0,0,0,0,0,0,0,0,0
gbaasramaui1b0,In-person,Laki-laki,19,D1/D2/D3,Luar Jawa,Mahasiswa,0,0,Freelance,Sering (3-4 kali dalam seminggu),0,0,0,0,0,0,1,6.00,5.9,5,4.29,4.16,4.31,3.6,5.17,5.86,5.2,3.67,3.6,90,2,11,20,2,40,19.94,45,1,1,0,234.58,23.46,10,33.33,8,8,0,100,2,0,1,66.67,4,2,1,14.18,0,6,3,1,0,1,1,1,1,1,1,1,1,1,1,2,3,1,2,3,1,2,3,1,0,0,0,0,0,0,0,0,0,0,Easy,Easy,Easy,Easy,Easy,Easy,Normal,Normal,Normal,Hard,45,30.1,7.72,6.63,18.43,10,34.63,39.03,6.1,36.93,1,1,1,0,1,0,1,1,1,1,39.5,2.25,1.38,,3.82,,19.8,19.87,2.57,24.28,0,1,1,3,1,3,1,1,1,1,33.33,0,0,Same,Harder,Harder,1,1,0,0,0,0,0,0,0,0,40.99,20.495,27.32667
gbaasramaui1b2,In-person,Perempuan,18,SMA,Jawa,Mahasiswa,0,0,N/A (Bukan Pekerja),Jarang (3-4 kali dalam sebulan),0,0,0,0,0,0,1,4.50,5.1,4.33,4.86,4.93,5.00,3.4,4.17,5.14,4.6,5,5.2,40,0,4,6.5,0.65,70,0,43.53,0,0,3,330.75,33.08,0,66.67,0,0,0,100,0,0,2,33.33,0,0,0,0,0,6,4,0,0,0,1,1,1,1,0,0,0,0,1,2,3,1,2,3,1,2,3,1,1,1,0,0,0,0,0,0,0,1,Easy,Easy,Easy,Easy,Easy,Easy,Normal,Normal,Normal,Normal,38.63,49.45,36.97,8.93,16.8,6.85,45,45,45,38.12,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,0,0,2,3,2,3,0,0,0,0,66.67,0,100,Same,Harder,Same,0,0,0,0,0,0,0,0,0,0,0,0,0
gbaasramaui1b3,In-person,Perempuan,23,S1/D4,Jawa,Mahasiswa,0,0,Freelance,Sering (3-4 kali dalam seminggu),0,0,0,0,0,0,2,4.75,4.2,4.56,4.07,4.60,4.77,3.4,5.33,4.71,4.4,5,4.4,70,2,9,12.5,1.25,100,36.96,45,2,2,0,299.23,29.92,0,33.33,0,0,0,66.67,2,0,2,33.33,0,0,0,0,0,6,4,0,0,0,1,1,1,1,1,1,1,0,1,2,3,1,2,3,1,2,3,1,0,0,0,0,0,0,0,0,0,0,Easy,Easy,Easy,Easy,Easy,Easy,Normal,Normal,Normal,Normal,45,45,19,14.57,23.87,10.3,37.95,38.22,20.33,45,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,0,0,2,3,2,3,2,2,2,0,66.67,0,0,Same,Harder,Same,1,1,0,0,0,0,0,0,0,0,55.44,27.72,36.96
Industri_001,Remote,Laki-laki,26,S1/D4,Jawa,Pekerja,Staff,3,Staf,Tidak Pernah,0,0,0,0,0,1,0,6,6,5.38888888888889,5.57142857142857,5.1875,6,5.8,4.333333333,6,6,4,5.8,90,6,15,62,3.64705882352941,70,7.73333333333333,,0,0,0,247.283333333333,24.7283333333333,10,0,5,4,1,33.3333333333333,7,1,1,33.3333333333333,2,1,1,13.0958333333333,0,4,6,0,1,0,1,1,1,1,1,1,1,1,1,2,3,1,2,3,1,2,3,1,0,0,0,0,0,0,0,0,0,0,Easy,Easy,Easy,Normal,Normal,Normal,Normal,Normal,Normal,Easy,14.1666666666667,45,4.53333333333333,39.55,37.8333333333333,16.5666666666667,27.8666666666667,36.5666666666667,17,8.2,0,0,0,0,1,1,0,1,1,0,,,,,24.0166666666667,7.41666666666667,,13.9166666666667,7.03333333333333,,3,0,3,2,1,1,2,1,1,3,0,0,0,Harder,Same,Easier,0,1,0,1,3,0,1,1,0,0,102.416666666667,14.6309523809524,68.2777777777778
